15:00:00 GMT Thu Sep 17 2009,
,
04, Wed 16:00 - 17:00, HuntGp, 02, 01, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
04, Wed 16:00 - 17:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
05, Wed 16:00 - 17:00, HuntGp, 02, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
05, Wed 16:00 - 17:00, Agent, 220, 00000, 000000, 000000, 00000, 000000, 000000, 00001, 000061, 000061, 00000, 000000, 000000,
05, Wed 16:00 - 17:00, Agent, 212, 00000, 000000, 000000, 00000, 000000, 000000, 00001, 000046, 000046, 00000, 000000, 000000,
05, Wed 16:00 - 17:00, Queue, 00003, 00002, 00000, 00075, 00180, 00000, 00000, 00001, 00001, 
06, Wed 16:00 - 17:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
06, Wed 16:00 - 17:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
07, Wed 16:00 - 17:00, HuntGp, 01, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
07, Wed 16:00 - 17:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
21:00:00 GMT Wed Sep 16 2009,
,
01, Wed 17:00 - 18:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
01, Wed 17:00 - 18:00, Queue, 00003, 00000, 00000, 00000, 00001, 00000, 00000, 00003, 00003, 
02, Wed 17:00 - 18:00, HuntGp, 01, 01, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
02, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
03, Wed 17:00 - 18:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
03, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
04, Wed 17:00 - 18:00, HuntGp, 01, 01, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
04, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
05, Wed 17:00 - 18:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
05, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
06, Wed 17:00 - 18:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
06, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
07, Wed 17:00 - 18:00, HuntGp, 00, 00, 00000, 00000, 00000, 0000, 0000, 000000, 000000, 0000, 00000, 000000, 000000,
07, Wed 17:00 - 18:00, Queue, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 00000, 
22:00:00 GMT Wed Sep 16 2009,
,
